100	GO:0006935,GO:0007155,GO:0007165,GO:0007229,GO:0009891,GO:0010556,GO:0030335,GO:0030501,GO:0030513,GO:0033690,GO:0045597,GO:0045669,GO:0045778,GO:0045944,GO:0051094,GO:0070372,GO:2000026	GO:0007154
100	GO:0006935,GO:0006954,GO:0006955,GO:0007165,GO:0007166,GO:0007186,GO:0007204,GO:0019722,GO:0060326,GO:0070098,GO:0071345	GO:0003008
100	GO:0006811,GO:0007601,GO:0010960,GO:0015693,GO:0030003,GO:0031214,GO:0035725,GO:1903830	GO:0006412
100	GO:0030833,GO:0050832	GO:0006275,GO:0007062,GO:0007064,GO:0034421
100	GO:0006508	GO:0006338,GO:0006383,GO:0006384,GO:0042791,GO:0042797
100	GO:0000122,GO:0006355,GO:0006357,GO:0006891,GO:0050775	GO:0030198,GO:0030200
100	GO:0006520,GO:0006584,GO:0019752,GO:0042401,GO:0042416,GO:0042423,GO:0042427	GO:0006629,GO:0006694,GO:0006703,GO:0006710
100	GO:0015031,GO:0032483,GO:0032869,GO:0072659	GO:0006396
100	GO:0000122,GO:0006355,GO:0006357,GO:0030154,GO:0048706	GO:0002250,GO:0002376,GO:0009617
100	GO:0003341,GO:0007018,GO:0007283,GO:0007288,GO:0030154,GO:0036159,GO:0060285,GO:0060294	GO:0006617
100	GO:0006457,GO:0036503,GO:0065003,GO:0071218	GO:0030030,GO:0060271
100	GO:0010468	GO:0035195
100	GO:0001525,GO:0006915,GO:0006935,GO:0016525,GO:0030154,GO:1901800,GO:2000353	GO:0000244,GO:0000353
100	GO:0006412,GO:0006414	GO:0001822,GO:0001937,GO:0002063,GO:0003094,GO:0006915,GO:0010575,GO:0014846,GO:0016525,GO:0030177,GO:0030200,GO:0030201,GO:0030336,GO:0030513,GO:0032836,GO:0035860,GO:0040036,GO:0040037,GO:0048010,GO:0048706,GO:0051216,GO:0060348,GO:0060384,GO:0060686
100	GO:0006909,GO:0006911,GO:0006915,GO:0007015,GO:0016601,GO:0030036,GO:0048870,GO:0150052,GO:2001212	GO:0006412
100	GO:0006457,GO:0006986,GO:0034976	GO:0000122,GO:0006355,GO:0030154
100	GO:0009101,GO:0010838,GO:0015012,GO:0030307,GO:0045617,GO:0051897,GO:0106015	GO:0006396
100	GO:0006631,GO:0008285,GO:0009410,GO:0015909,GO:0019433,GO:0032365,GO:0032868,GO:0042632,GO:0046320,GO:0055091,GO:0070542,GO:0071073,GO:0140214	GO:0000302,GO:0000425,GO:0007605,GO:0012501,GO:0097468,GO:1900063
100	GO:0007010,GO:0008360,GO:0030036,GO:0043087,GO:0046847,GO:0051056	GO:0000395,GO:0006396
100	GO:0099072,GO:1900449	GO:0006045,GO:0006047,GO:0006054,GO:0006055,GO:0046380,GO:0046835
100	GO:0000902,GO:0031175,GO:1904428	GO:0008033
100	GO:0007165,GO:0007166,GO:0007186,GO:0007223,GO:0010812,GO:0016055,GO:0019221,GO:0030182,GO:0030335,GO:0035426,GO:0035567,GO:0045893,GO:0045944,GO:0050775,GO:0060070,GO:0061299,GO:0061301,GO:0061304,GO:0071300,GO:0110135,GO:0150012	GO:0030198,GO:0097435,GO:0160054
100	GO:0000122,GO:0002092,GO:0006879,GO:0006955,GO:0007165,GO:0010039,GO:0031640,GO:0032436,GO:0034760,GO:0042742,GO:0050829,GO:0050830,GO:0050832,GO:0055080,GO:0060586,GO:0061844,GO:0098771,GO:1902916,GO:1904039,GO:1904479,GO:2000646	GO:0006396
100	GO:0006811,GO:0006826,GO:0060586,GO:0160179,GO:1904040	GO:0000724,GO:0006260,GO:0006281,GO:0006310,GO:0031297
100	GO:0000381,GO:0006396,GO:0006397,GO:0043484,GO:0045892	GO:0006617
100	GO:0006897,GO:0007032,GO:0007040,GO:0008333,GO:0015031,GO:0030705,GO:0031122,GO:0045022,GO:0098840,GO:1905719	GO:0000395
100	GO:0002250,GO:0002286,GO:0002312,GO:0002323,GO:0006952,GO:0006959,GO:0043330,GO:0051607,GO:0060337,GO:0098586	GO:0006396
100	GO:0002250,GO:0002376,GO:0016064	GO:0006412
100	GO:0006508,GO:0051604,GO:0070585	GO:0045429,GO:0045603,GO:0045766
100	GO:0001819,GO:0001865,GO:0002250,GO:0002376,GO:0006968,GO:0007165,GO:0035556,GO:0042110,GO:0046629,GO:0050852,GO:0050853	GO:0006396
100	GO:0001558,GO:0006275,GO:0006338,GO:0006355,GO:0006357,GO:0006915,GO:0030308,GO:0045893,GO:0051726,GO:0090090,GO:2000134,GO:2000278	GO:0030030,GO:1902018
100	GO:0006811,GO:0006813,GO:0030001,GO:0034220,GO:1990573	GO:0006396
100	GO:0006811,GO:0006813,GO:0034220,GO:0060075,GO:0071805,GO:0097623	GO:0006412
100	GO:0000122,GO:0006357,GO:0007267,GO:0007623,GO:0008285,GO:0009267,GO:0042752,GO:0045892,GO:0045944,GO:0048511	GO:0006412
100	GO:0006629,GO:0016042	GO:0000305,GO:0006979,GO:0010269,GO:0045454,GO:0055093,GO:0098869
100	GO:0007040,GO:0007041,GO:0060627	GO:0031507
100	GO:0000122	GO:0000122,GO:0006346,GO:0006366,GO:0045892
100	GO:0000122,GO:0006338,GO:0006355,GO:0043123	GO:0006402,GO:0016075,GO:0036345,GO:0071286,GO:0071287
100	GO:0006661,GO:0016236	GO:0009410
100	GO:0006355,GO:0006357	GO:0000226,GO:0018095
100	GO:0006468,GO:0006939,GO:0007517,GO:0014820,GO:0030335,GO:0032060,GO:0051928,GO:0060414,GO:0071476,GO:0090303,GO:1900242	GO:0000244,GO:0000353
100	GO:0000398,GO:0001525,GO:0010468,GO:0010557,GO:0017148,GO:0051252,GO:1901838	GO:0006364
